src_id,dst_type,dst_id,visible,visible_any_vertex,distance_m,eye_z,tgt_z
id18001,building,262,False,False,211.27894032342465,112.684,94.682
id18001,building,263,False,False,218.29901434636858,112.684,93.51
id18001,building,257,False,False,193.64090591436232,112.684,91.384
id18001,building,202,False,False,78.1132503050376,112.684,106.542
id18001,building,60,False,False,77.76266036229535,112.684,107.52
id18001,building,139,False,False,81.95708243258146,112.684,100.306
id18001,building,140,False,False,84.18901523786022,112.684,103.645
id18001,building,147,False,False,67.80638152064074,112.684,104.376
id18001,building,143,False,False,68.68867719650989,112.684,98.683
id18001,building,151,False,False,45.52663472785413,112.684,104.225
id18001,building,153,False,False,41.28155827644759,112.684,104.199
id18001,building,154,False,False,42.43158261705671,112.684,103.503
id18001,building,155,False,False,36.2711274127152,112.684,104.377
id18001,building,156,False,False,34.25653540638727,112.684,108.194
id18001,building,157,False,False,32.522969014057004,112.684,107.162
id18001,building,159,False,False,26.49343781136967,112.684,107.781
id18001,building,160,False,False,25.295643853608695,112.684,105.225
id18001,building,161,False,False,24.67179884691034,112.684,106.236
id18001,building,162,False,False,24.77784627977454,112.684,110.894
id18001,building,163,False,True,25.333737378827166,112.684,107.044
id18001,building,164,False,True,26.278414972010438,112.684,106.701
id18001,building,166,False,False,29.460700544190303,112.684,114.788
id18001,building,168,False,False,33.17054137493938,112.684,114.562
id18001,building,174,False,False,10.200594874033317,112.684,116.486
id18001,building,175,False,False,15.012815696157524,112.684,117.494
id18001,building,181,False,False,26.111880189512586,112.684,112.111
id18001,building,182,False,False,19.488898420557298,112.684,112.098
id18001,building,186,False,False,29.160753450730606,112.684,111.737
id18001,building,187,False,False,27.562825982598113,112.684,114.637
id18001,building,189,False,False,33.310748933989935,112.684,110.456
id18001,building,191,False,False,32.59295220628321,112.684,110.072
id18001,building,192,False,False,37.22663389683191,112.684,109.752
id18001,building,196,False,False,48.798624314359195,112.684,108.584
id18001,building,195,False,False,46.381012702715786,112.684,106.078
id18001,building,193,False,False,39.514764043302236,112.684,107.583
id18001,building,201,False,False,78.49733034056794,112.684,101.628
id18001,building,224,False,False,73.97354688335892,112.684,104.845
id18001,building,222,False,False,68.39387419829445,112.684,108.949
id18001,building,225,False,False,57.27448885158858,112.684,106.803
id18001,building,227,False,False,61.62370358351565,112.684,105.334
id18101,building,1,False,False,226.82355929034833,112.583,122.741
id18101,building,4,False,False,208.85988127659243,112.583,124.294
id18101,building,3,False,False,209.757260384354,112.583,124.169
id18101,building,2,False,False,212.23768963944386,112.583,122.57
id18101,building,5,False,False,199.8856823465645,112.583,122.476
id18101,building,6,False,False,189.92253373332406,112.583,125.328
id18101,building,7,False,False,186.4445242169643,112.583,125.192
id18101,building,8,False,False,183.03457995703803,112.583,122.898
id18101,building,12,False,False,122.72303394190945,112.583,119.11
id18101,building,13,False,False,106.90268845910398,112.583,117.496
id18101,building,11,False,False,118.77420379294516,112.583,127.861
id18101,building,10,False,False,128.2952022822361,112.583,127.55
id18101,building,9,False,False,130.4195420394444,112.583,124.941
id18101,building,15,False,False,123.98159678509711,112.583,123.164
id18101,building,17,False,False,106.25622780649805,112.583,124.327
id18101,building,21,False,False,86.96650972990577,112.583,122.809
id18101,building,24,False,False,69.62740185734603,112.583,123.043
id18101,building,22,False,False,80.02151334351223,112.583,125.993
id18101,building,30,False,False,74.37283445257744,112.583,122.736
id18101,building,33,False,False,80.50290832005864,112.583,118.58
id18101,building,35,False,False,69.61369367463885,112.583,116.247
id18101,building,28,False,False,67.60916342956018,112.583,118.89
id18101,building,37,False,False,49.944921822281195,112.583,120.254
id18101,building,36,False,False,55.8023605048649,112.583,117.923
id18101,building,41,False,False,38.05376786478959,112.583,117.251
id18101,building,40,False,False,33.49005844967608,112.583,117.157
id18101,building,49,False,False,56.465449649122995,112.583,112.929
id18101,building,50,False,False,78.5823465126683,112.583,109.271
id18101,building,51,False,False,72.70841007730026,112.583,108.456
id18101,building,52,False,False,71.45431846686179,112.583,110.037
id18101,building,55,False,True,60.73425691808269,112.583,109.679
id18101,building,47,False,False,39.31726148150502,112.583,110.213
id18101,building,48,False,False,49.21005148720273,112.583,112.604
id18101,building,169,False,False,25.14091678907348,112.583,112.357
id18101,building,19,False,False,87.22684137135612,112.583,118.794
id18101,building,20,False,False,83.23598923187774,112.583,117.316
id18101,building,43,False,False,67.30778800357517,112.583,118.841
id18101,building,45,False,False,48.15182752706405,112.583,116.907
id18101,building,44,False,False,54.079021201741305,112.583,115.638
id18101,building,46,False,False,44.64018044991188,112.583,117.63
id18101,building,207,False,False,81.97699502781433,112.583,105.381
id18101,building,205,False,False,62.057521699293275,112.583,105.893
id18101,building,203,False,False,50.26433128046696,112.583,107.109
id18101,building,208,False,False,44.481938746383975,112.583,107.46
id18101,building,210,False,False,40.70601505192596,112.583,107.24
id18101,building,212,False,False,25.618182240351082,112.583,109.264
id18101,building,209,False,False,24.971319347505784,112.583,109.254
id18101,building,211,False,False,52.25763317073264,112.583,106.477
id18101,building,215,False,False,38.480196563148326,112.583,107.747
id18101,building,216,False,False,44.58598601649479,112.583,109.772
id18101,building,217,False,False,53.01602446699176,112.583,106.449
id18101,building,218,False,False,41.967001713687516,112.583,106.289
id18101,building,214,False,True,32.43219486526226,112.583,111.817
id18101,building,213,False,True,24.282727666015994,112.583,114.194
id18101,building,190,False,False,25.20019335255629,112.583,110.806
id18101,building,180,False,False,22.28356119957956,112.583,111.395
id18101,building,188,False,False,22.142619932860434,112.583,115.842
id18101,building,184,False,False,13.90696057328893,112.583,111.935
id18101,building,183,False,False,8.445620689412706,112.583,117.291
id18101,building,179,False,True,7.49885128127249,112.583,115.337
id18101,building,177,False,False,24.603767658576082,112.583,112.177
id18101,building,178,False,False,17.008549481011727,112.583,113.123
id18101,building,176,False,False,12.361007657677272,112.583,112.933
id18101,building,172,False,False,18.463265950629044,112.583,113.921
id18101,building,171,False,True,22.029705692868614,112.583,118.25
id18101,building,173,False,False,17.81650382612186,112.583,113.558
id18101,building,170,False,False,16.021754650797625,112.583,114.437
id18101,building,167,False,False,18.94564149215137,112.583,114.715
id18101,building,185,False,False,10.035779723989771,112.583,112.022
id18101,building,165,False,False,47.6644145239528,112.583,106.219
id18101,building,158,False,False,51.00016946317243,112.583,104.322
id18101,building,152,False,False,59.861647948258636,112.583,104.689
id18101,building,150,False,False,62.59995205491203,112.583,102.744
id18101,building,194,False,False,42.37825127357767,112.583,110.588
id18101,building,198,False,False,53.183193979275984,112.583,105.657
id18101,building,197,False,False,37.34863164931678,112.583,108.086
id18101,building,226,False,False,47.33488271034923,112.583,107.197
id18101,building,219,False,False,46.92483609407851,112.583,106.085
id18101,building,223,False,False,56.0780265418211,112.583,105.31
id18101,building,220,False,False,59.47756698637621,112.583,105.283
id18101,building,221,False,False,59.29981913285445,112.583,108.097
id18101,building,228,False,False,62.57493197271932,112.583,104.037
id18101,building,229,False,False,66.86589578135325,112.583,103.109
id18101,building,230,False,False,71.78847957139345,112.583,102.492
id18101,building,199,False,False,69.55947756174332,112.583,106.457
id18101,building,200,False,False,83.98694224551488,112.583,101.309
id18101,building,237,False,False,87.55538131680173,112.583,99.033
id18101,building,149,False,False,70.15547203313432,112.583,100.254
id18101,building,133,False,False,84.63590428459517,112.583,97.803
id18101,building,144,False,False,83.15859647621967,112.583,98.379
id18101,building,142,False,False,87.40644383708309,112.583,98.202
id18101,building,148,False,False,76.98178547580068,112.583,99.122
id18101,building,62,False,False,109.83599581942725,112.583,105.754
id18101,building,56,False,False,83.17650517837127,112.583,105.701
id18101,building,57,False,False,84.58673186873793,112.583,104.345
id18101,building,58,False,False,94.44373402071398,112.583,104.627
id18101,building,59,False,False,97.31926905196497,112.583,104.383
id18101,building,61,False,False,104.0902711984244,112.583,104.735
id18101,building,63,False,False,110.9472046744538,112.583,105.349
id18101,building,65,False,False,124.0430562105554,112.583,106.386
id18101,building,66,False,False,135.8276060665312,112.583,112.124
id18101,building,67,False,False,139.60462165385258,112.583,102.091
id18101,building,68,False,False,142.0365232633993,112.583,100.183
id18101,building,98,False,False,136.07557464105676,112.583,99.512
id18101,building,64,False,False,103.08498909169012,112.583,106.836
id18101,building,141,False,False,90.83642413169989,112.583,99.95
id18101,building,145,False,False,88.4051323311251,112.583,102.066
id18101,building,146,False,False,89.83662422704582,112.583,102.108
id18101,building,234,False,False,95.57761328154257,112.583,100.44
id18101,building,231,False,False,75.87695311360196,112.583,102.698
id18101,building,236,False,False,83.6635143708153,112.583,102.748
id18101,building,232,False,False,80.96519305483493,112.583,102.209
id18101,building,233,False,False,90.58864736615358,112.583,101.397
id18101,building,235,False,False,101.85411600237279,112.583,100.235
id18101,building,134,False,False,103.90436408233552,112.583,97.552
id18101,building,138,False,False,93.02150243599935,112.583,97.571
id18101,building,105,False,False,111.22705189580687,112.583,98.94
id18101,building,103,False,False,111.56681569048564,112.583,101.495
id18101,building,104,False,False,112.54088494704159,112.583,100.406
id18101,building,101,False,False,121.44924236184836,112.583,105.366
id18101,building,238,False,False,98.20118636328695,112.583,100.6
id18101,building,239,False,False,104.94066624425956,112.583,102.933
id18101,building,131,False,False,101.20813418521004,112.583,96.457
id18101,building,132,False,False,96.36307439924502,112.583,99.82
id18101,building,107,False,False,115.8267805439956,112.583,96.417
id18101,building,108,False,False,121.4214163065093,112.583,99.078
id18101,building,130,False,False,115.1103847800514,112.583,94.705
id18101,building,241,False,False,118.40370588142872,112.583,102.483
id18101,building,243,False,False,124.94736067388718,112.583,102.382
id18101,building,244,False,False,131.60394161330342,112.583,100.712
id18101,building,245,False,False,129.07078452772924,112.583,99.899
id18101,building,128,False,False,125.23784219898826,112.583,95.078
id18101,building,129,False,False,124.54085742121696,112.583,97.362
id18101,building,111,False,False,135.08082373003157,112.583,93.115
id18101,building,123,False,False,148.00246756856177,112.583,92.157
id18101,building,246,False,False,135.07319632589957,112.583,101.051
id18101,building,250,False,False,162.8358201544237,112.583,102.029
id18101,building,247,False,False,147.1814939486035,112.583,98.793
id18101,building,252,False,False,152.430317988283,112.583,99.55
id18101,building,122,False,False,155.07990137779112,112.583,95.235
id18101,building,121,False,False,163.0668663023885,112.583,90.773
id18101,building,119,False,False,164.63790880005848,112.583,92.943
id18101,building,253,False,False,173.51041143420665,112.583,97.681
id18101,building,255,False,False,182.01074638165798,112.583,96.161
id18101,building,87,False,False,180.18135713235125,112.583,88.192
id18101,building,85,False,False,183.96345900898328,112.583,87.976
id18101,building,84,False,False,179.37009311760613,112.583,89.933
id18101,building,114,False,False,142.2399604216099,112.583,91.946
id18101,building,97,False,False,141.6381833121094,112.583,98.114
id18101,building,96,False,False,146.55288936268929,112.583,94.936
id18101,building,95,False,False,149.43006455832767,112.583,93.797
id18101,building,92,False,False,153.75964644546121,112.583,96.175
id18101,building,90,False,False,155.09380515930425,112.583,91.813
id18101,building,117,False,False,159.29817444892666,112.583,90.928
id18101,building,118,False,False,164.86252528553214,112.583,90.925
id18101,building,88,False,False,166.67121320707219,112.583,92.096
id18101,building,89,False,False,164.39817853981666,112.583,94.769
id18101,building,94,False,False,166.40933651335985,112.583,96.013
id18101,building,80,False,False,180.72617148803877,112.583,100.507
id18101,building,69,False,False,198.32570691370626,112.583,99.86
id18101,building,73,False,False,189.7036155063495,112.583,100.599
id18101,building,76,False,False,182.02895776561505,112.583,99.356
id18101,building,77,False,False,187.15433378807072,112.583,103.402
id18101,building,70,False,False,202.14178616588725,112.583,99.773
id18101,building,71,False,False,204.05038646018056,112.583,100.715
id18101,building,72,False,False,196.6224536673688,112.583,99.647
id18101,building,74,False,False,202.92356709848332,112.583,101.002
id18101,building,75,False,False,196.8381241772157,112.583,104.259
id18101,building,79,False,False,199.5776834924,112.583,98.323
id18101,building,78,False,False,192.19210169993667,112.583,98.493
id18101,building,81,False,False,196.08739263145478,112.583,96.984
id18101,building,82,False,False,210.46412844170584,112.583,93.83
id18101,building,83,False,False,189.77521224906695,112.583,93.398
id18101,building,258,False,False,200.7887029181422,112.583,92.629
id18101,building,259,False,False,206.35599207742695,112.583,95.705
id18101,building,260,False,False,200.70076361349172,112.583,95.289
id18101,building,137,False,False,95.32925761572149,112.583,99.766
id18101,building,135,False,False,100.6298843039616,112.583,100.105
id18101,building,136,False,False,98.2241097032309,112.583,99.95
id18101,building,102,False,False,119.30644701840457,112.583,105.096
id18101,building,100,False,False,122.87917448611225,112.583,104.406
id18101,building,99,False,False,123.00117813245016,112.583,103.2
id18101,building,14,False,False,111.87195430104184,112.583,116.801
id18101,building,106,False,False,111.412101486704,112.583,97.119
id18101,building,109,False,False,124.72661056391942,112.583,94.975
id18101,building,16,False,False,109.86080347883478,112.583,123.721
id18101,building,18,False,False,102.50118264819825,112.583,118.824
id18101,building,240,False,False,111.35885640404582,112.583,102.069
id18101,building,242,False,False,115.95308742788335,112.583,102.218
id18101,building,31,False,False,89.67663716860146,112.583,123.654
id18101,building,29,False,False,75.13841796347307,112.583,124.499
id18101,building,23,False,False,79.42889618737436,112.583,123.603
id18101,building,25,False,False,65.08150535218002,112.583,121.138
id18101,building,34,False,False,79.98567236219344,112.583,114.909
id18101,building,32,False,False,82.44794022683286,112.583,121.293
id18101,building,110,False,False,130.3525855921402,112.583,96.988
id18101,building,127,False,False,132.2813759768517,112.583,97.764
id18101,building,126,False,False,136.9954034131942,112.583,96.266
id18101,building,125,False,False,141.68781796896565,112.583,95.681
id18101,building,124,False,False,144.9532839050332,112.583,95.466
id18101,building,27,False,False,59.21804109245051,112.583,119.345
id18101,building,38,False,False,45.29840691191566,112.583,119.456
id18101,building,26,False,False,53.44121555121216,112.583,119.654
id18101,building,39,False,False,41.426219878032605,112.583,120.226
id18101,building,248,False,False,137.70259379107273,112.583,100.768
id18101,building,249,False,False,157.78610048209836,112.583,98.743
id18101,building,251,False,False,165.64216297587274,112.583,98.509
id18101,building,53,False,False,62.41454980746169,112.583,108.929
id18101,building,54,False,False,66.54517382118823,112.583,106.316
id18101,building,120,False,False,167.77357098759018,112.583,90.365
id18101,building,254,False,False,179.22697828405896,112.583,101.107
id18101,building,256,False,False,185.84249128423966,112.583,93.597
id18101,building,86,False,False,187.86818075073066,112.583,87.155
id18101,building,112,False,False,136.78714818174407,112.583,92.728
id18101,building,113,False,False,138.71534929037932,112.583,92.648
id18101,building,42,False,False,70.8771516434386,112.583,115.146
id18101,building,93,False,False,156.47880892382997,112.583,97.803
id18101,building,91,False,False,156.78627025296052,112.583,91.077
id18101,building,204,False,False,62.149062282763595,112.583,106.07
id18101,building,206,False,True,63.07591245796532,112.583,110.339
id18101,building,115,False,False,149.28657686861126,112.583,91.445
id18101,building,116,False,False,154.95328793792578,112.583,94.037
id18101,building,261,False,False,205.55026123505493,112.583,95.362
id18101,building,262,False,False,211.80851229170307,112.583,94.682
id18101,building,263,False,False,218.34569093428397,112.583,93.51
id18101,building,257,False,False,197.30091568698438,112.583,91.384
id18101,building,202,False,False,52.1302737932708,112.583,106.542
id18101,building,60,False,False,99.99428064206472,112.583,107.52
id18101,building,139,False,False,94.74961693945538,112.583,100.306
id18101,building,140,False,False,98.77701302752006,112.583,103.645
id18101,building,147,False,False,84.61987453462959,112.583,104.376
id18101,building,143,False,False,80.00863889358465,112.583,98.683
id18101,building,151,False,False,63.462097022323505,112.583,104.225
id18101,building,153,False,False,56.55115236863459,112.583,104.199
id18101,building,154,False,False,62.72270760746416,112.583,103.503
id18101,building,155,False,False,54.22200813579889,112.583,104.377
id18101,building,156,False,False,53.282548811629376,112.583,108.194
id18101,building,157,False,False,52.60993528115566,112.583,107.162
id18101,building,159,False,False,50.02525239103172,112.583,107.781
id18101,building,160,False,False,49.934902667865586,112.583,105.225
id18101,building,161,False,False,50.23084176254412,112.583,106.236
id18101,building,162,False,False,50.841941773277725,112.583,110.894
id18101,building,163,False,False,51.59043017573382,112.583,107.044
id18101,building,164,False,False,52.507911526268714,112.583,106.701
id18101,building,166,False,False,21.698773679770575,112.583,114.788
id18101,building,168,False,False,16.180630487224782,112.583,114.562
id18101,building,174,False,False,20.021528197387724,112.583,116.486
id18101,building,175,False,True,12.356079879601243,112.583,117.494
id18101,building,181,False,True,2.027206358464475,112.583,112.111
id18101,building,182,False,False,12.057634884646651,112.583,112.098
id18101,building,186,False,False,17.418499522134894,112.583,111.737
id18101,building,187,False,False,19.112722777944825,112.583,114.637
id18101,building,189,False,False,26.83657326197886,112.583,110.456
id18101,building,191,False,False,31.617202572991363,112.583,110.072
id18101,building,192,False,False,35.286933924769066,112.583,109.752
id18101,building,196,False,False,49.881710923144794,112.583,108.584
id18101,building,195,False,False,46.664364371582494,112.583,106.078
id18101,building,193,False,False,39.096182913694946,112.583,107.583
id18101,building,201,False,False,75.7490809988403,112.583,101.628
id18101,building,224,False,False,59.887866146787395,112.583,104.845
id18101,building,222,False,False,52.6981961785884,112.583,108.949
id18101,building,225,False,False,42.996995207593976,112.583,106.803
id18101,building,227,False,False,51.38248810495941,112.583,105.334
id18002,building,1,False,False,223.75518840720267,112.132,122.741
id18002,building,4,False,False,208.2513375813684,112.132,124.294
id18002,building,3,False,False,208.17192445617795,112.132,124.169
id18002,building,2,False,False,209.51125957243468,112.132,122.57
id18002,building,5,False,False,196.68282326168512,112.132,122.476
id18002,building,6,False,False,191.47181182387794,112.132,125.328
id18002,building,7,False,False,185.50425779180893,112.132,125.192
id18002,building,8,False,False,179.09838821581516,112.132,122.898
id18002,building,12,False,False,133.59604165506903,112.132,119.11
id18002,building,13,False,False,120.20744504569271,112.132,117.496
id18002,building,11,False,False,117.2118796907445,112.132,127.861
id18002,building,10,False,False,124.305935507313,112.132,127.55
id18002,building,9,False,False,124.00247043516389,112.132,124.941
id18002,building,15,False,False,113.11414313816711,112.132,123.164
id18002,building,17,False,False,94.25367609170469,112.132,124.327
id18002,building,21,False,False,78.27128326957192,112.132,122.809
id18002,building,24,False,False,71.31551867981,112.132,123.043
id18002,building,22,False,False,75.29351761120938,112.132,125.993
id18002,building,30,False,False,79.9565122470831,112.132,122.736
id18002,building,33,False,False,90.20299909241727,112.132,118.58
id18002,building,35,False,False,82.68056786787646,112.132,116.247
id18002,building,28,False,False,76.24645071386958,112.132,118.89
id18002,building,37,False,False,57.029698401166115,112.132,120.254
id18002,building,36,False,False,68.11965839893006,112.132,117.923
id18002,building,41,False,False,51.974857198641,112.132,117.251
id18002,building,40,False,False,42.96370033896809,112.132,117.157
id18002,building,49,False,False,78.4880739628894,112.132,112.929
id18002,building,50,False,False,101.42936117619837,112.132,109.271
id18002,building,51,False,False,96.58371612498125,112.132,108.456
id18002,building,52,False,False,97.61139313049638,112.132,110.037
id18002,building,55,False,False,89.48849176732229,112.132,109.679
id18002,building,47,False,False,65.78917917031104,112.132,110.213
id18002,building,48,False,False,74.3987289305805,112.132,112.604
id18002,building,169,False,False,50.22797326030094,112.132,112.357
id18002,building,19,False,False,72.63375641876073,112.132,118.794
id18002,building,20,False,False,67.22743656067553,112.132,117.316
id18002,building,43,False,True,51.293825393818025,112.132,118.841
id18002,building,45,False,False,35.1532200706384,112.132,116.907
id18002,building,44,False,True,34.64390947607767,112.132,115.638
id18002,building,46,False,True,29.486781291073182,112.132,117.63
id18002,building,207,False,False,111.68234434656887,112.132,105.381
id18002,building,205,False,False,91.64920326630973,112.132,105.893
id18002,building,203,False,False,79.90446504837158,112.132,107.109
id18002,building,208,False,False,74.2224441814345,112.132,107.46
id18002,building,210,False,False,70.25239008752655,112.132,107.24
id18002,building,212,False,False,54.93461766882085,112.132,109.264
id18002,building,209,False,False,54.69549147656564,112.132,109.254
id18002,building,211,False,False,81.54955671030048,112.132,106.477
id18002,building,215,False,False,66.56522403930012,112.132,107.747
id18002,building,216,False,False,71.86301012520597,112.132,109.772
id18002,building,217,False,False,79.17175108516061,112.132,106.449
id18002,building,218,False,False,65.60042233332648,112.132,106.289
id18002,building,214,False,False,55.34578099465398,112.132,111.817
id18002,building,213,False,False,51.34273368082237,112.132,114.194
id18002,building,190,False,False,39.65302538714494,112.132,110.806
id18002,building,180,False,True,12.13059192580197,112.132,111.395
id18002,building,188,False,False,32.35965214114981,112.132,115.842
id18002,building,184,False,False,28.10892654670882,112.132,111.935
id18002,building,183,False,True,28.377461008897452,112.132,117.291
id18002,building,179,False,True,24.045703038156027,112.132,115.337
id18002,building,177,False,True,6.29660542872072,112.132,112.177
id18002,building,178,False,True,13.100822739285976,112.132,113.123
id18002,building,176,False,True,17.52684853343237,112.132,112.933
id18002,building,172,False,False,16.419713458957478,112.132,113.921
id18002,building,171,False,False,15.679562512433437,112.132,118.25
id18002,building,173,False,False,14.762918283379806,112.132,113.558
id18002,building,170,False,False,22.01512272474885,112.132,114.437
id18002,building,167,False,False,33.59903434102859,112.132,114.715
id18002,building,185,False,False,34.45136363124564,112.132,112.022
id18002,building,165,False,False,18.04897291670172,112.132,106.219
id18002,building,158,False,True,27.17187355744391,112.132,104.322
id18002,building,152,False,False,42.0054525349562,112.132,104.689
id18002,building,150,False,False,49.15024981398629,112.132,102.744
id18002,building,194,False,False,43.90019375148151,112.132,110.588
id18002,building,198,False,False,58.9371967612294,112.132,105.657
id18002,building,197,False,False,47.057958516304424,112.132,108.086
id18002,building,226,False,False,62.13680420080316,112.132,107.197
id18002,building,219,False,False,68.48936803563619,112.132,106.085
id18002,building,223,False,False,74.3130450919055,112.132,105.31
id18002,building,220,False,False,81.33898183062814,112.132,105.283
id18002,building,221,False,False,79.91644266942532,112.132,108.097
id18002,building,228,False,False,75.57215684390128,112.132,104.037
id18002,building,229,False,False,77.34122617168256,112.132,103.109
id18002,building,230,False,False,81.23352698383275,112.132,102.492
id18002,building,199,False,False,74.29338697809764,112.132,106.457
id18002,building,200,False,False,89.1876249050521,112.132,101.309
id18002,building,237,False,False,88.1213980279086,112.132,99.033
id18002,building,149,False,False,61.865669181252805,112.132,100.254
id18002,building,133,False,False,79.15554850212894,112.132,97.803
id18002,building,144,False,False,73.71792419119787,112.132,98.379
id18002,building,142,False,False,75.55729046589458,112.132,98.202
id18002,building,148,False,False,61.900653812511884,112.132,99.122
id18002,building,62,False,False,83.99347930105657,112.132,105.754
id18002,building,56,False,False,54.77322340652241,112.132,105.701
id18002,building,57,False,False,57.88226211451217,112.132,104.345
id18002,building,58,False,False,67.6449211754288,112.132,104.627
id18002,building,59,False,True,72.10979690688175,112.132,104.383
id18002,building,61,False,True,80.15177610256033,112.132,104.735
id18002,building,63,False,False,87.19492221451884,112.132,105.349
id18002,building,65,False,False,99.32464630074291,112.132,106.386
id18002,building,66,False,True,112.57425926365867,112.132,112.124
id18002,building,67,False,False,118.42931542552411,112.132,102.091
id18002,building,68,False,False,123.53399538957902,112.132,100.183
id18002,building,98,False,False,120.98386759639929,112.132,99.512
id18002,building,64,True,True,81.58030838420933,112.132,106.836
id18002,building,141,False,False,74.43461514748651,112.132,99.95
id18002,building,145,False,False,66.6378826549027,112.132,102.066
id18002,building,146,False,False,70.29444336416113,112.132,102.108
id18002,building,234,False,False,116.54647156997213,112.132,100.44
id18002,building,231,False,False,88.37449955044508,112.132,102.698
id18002,building,236,False,False,94.75335450511456,112.132,102.748
id18002,building,232,False,False,95.97682310149936,112.132,102.209
id18002,building,233,False,False,106.32711188517203,112.132,101.397
id18002,building,235,False,False,117.77108826248251,112.132,100.235
id18002,building,134,False,False,94.86090555581497,112.132,97.552
id18002,building,138,False,False,82.69916205296643,112.132,97.571
id18002,building,105,False,False,100.63363256744124,112.132,98.94
id18002,building,103,False,False,95.53404018500729,112.132,101.495
id18002,building,104,False,False,98.49341209419927,112.132,100.406
id18002,building,101,False,False,102.77451493586783,112.132,105.366
id18002,building,238,False,False,100.449491944951,112.132,100.6
id18002,building,239,False,False,106.1211951576843,112.132,102.933
id18002,building,131,False,False,99.26411540143727,112.132,96.457
id18002,building,132,False,False,94.20460435586723,112.132,99.82
id18002,building,107,False,False,108.19556890111166,112.132,96.417
id18002,building,108,False,False,113.15975303867673,112.132,99.078
id18002,building,130,False,False,110.93002074605532,112.132,94.705
id18002,building,241,False,False,120.69832224238803,112.132,102.483
id18002,building,243,False,False,126.84544918958494,112.132,102.382
id18002,building,244,False,False,133.3597683424096,112.132,100.712
id18002,building,245,False,False,128.88501146201162,112.132,99.899
id18002,building,128,False,False,122.75088632105323,112.132,95.078
id18002,building,129,False,False,120.17357789715285,112.132,97.362
id18002,building,111,False,False,127.68740129080447,112.132,93.115
id18002,building,123,False,False,142.6970839580448,112.132,92.157
id18002,building,246,False,False,134.4296279025431,112.132,101.051
id18002,building,250,False,False,161.80069570491912,112.132,102.029
id18002,building,247,False,False,146.3705338116834,112.132,98.793
id18002,building,252,False,False,152.92830821084524,112.132,99.55
id18002,building,122,False,False,149.61738531090765,112.132,95.235
id18002,building,121,False,False,157.59837574615622,112.132,90.773
id18002,building,119,False,False,160.43361987496584,112.132,92.943
id18002,building,253,False,False,171.68768872881756,112.132,97.681
id18002,building,255,False,False,179.1981822576953,112.132,96.161
id18002,building,87,False,False,173.97523865458967,112.132,88.192
id18002,building,85,False,False,175.9671881525501,112.132,87.976
id18002,building,84,False,False,169.4012579322601,112.132,89.933
id18002,building,114,False,False,132.05348450696366,112.132,91.946
id18002,building,97,False,False,127.55157225121971,112.132,98.114
id18002,building,96,False,False,132.34328194855703,112.132,94.936
id18002,building,95,False,False,135.8547188046465,112.132,93.797
id18002,building,92,False,False,140.62860779661847,112.132,96.175
id18002,building,90,False,False,143.56079862847457,112.132,91.813
id18002,building,117,False,False,151.36617927455126,112.132,90.928
id18002,building,118,False,False,157.282932566385,112.132,90.925
id18002,building,88,False,False,154.7911104071046,112.132,92.096
id18002,building,89,False,False,150.50800625101067,112.132,94.769
id18002,building,94,False,False,150.72211462557917,112.132,96.013
id18002,building,80,False,False,165.1659811576373,112.132,100.507
id18002,building,69,False,False,176.83057675770524,112.132,99.86
id18002,building,73,False,False,169.71292670843025,112.132,100.599
id18002,building,76,False,True,163.04859740141723,112.132,99.356
id18002,building,77,False,False,169.37475774026947,112.132,103.402
id18002,building,70,False,False,181.7827906066616,112.132,99.773
id18002,building,71,False,False,184.57105912594037,112.132,100.715
id18002,building,72,False,False,177.3278988212734,112.132,99.647
id18002,building,74,False,False,184.5978743722073,112.132,101.002
id18002,building,75,False,True,178.68450325803468,112.132,104.259
id18002,building,79,False,False,182.80012145728935,112.132,98.323
id18002,building,78,False,False,175.6490338437707,112.132,98.493
id18002,building,81,False,False,180.59211774142648,112.132,96.984
id18002,building,82,False,False,193.76049279467472,112.132,93.83
id18002,building,83,False,False,176.33677172108744,112.132,93.398
id18002,building,258,False,False,197.99609289249238,112.132,92.629
id18002,building,259,False,False,204.36275275535237,112.132,95.705
id18002,building,260,False,False,199.6434514648763,112.132,95.289
id18002,building,137,False,False,86.68041381968611,112.132,99.766
id18002,building,135,False,False,92.32316345674013,112.132,100.105
id18002,building,136,False,False,89.81837085878635,112.132,99.95
id18002,building,102,False,False,101.49273051040791,112.132,105.096
id18002,building,100,False,True,103.42354542052112,112.132,104.406
id18002,building,99,False,False,103.10700174233422,112.132,103.2
id18002,building,14,False,False,125.41585264621223,112.132,116.801
id18002,building,106,False,False,103.07850496191615,112.132,97.119
id18002,building,109,False,False,116.49636295503191,112.132,94.975
id18002,building,16,False,False,98.63806795440742,112.132,123.721
id18002,building,18,False,False,89.59135934667995,112.132,118.824
id18002,building,240,False,False,114.25785653148681,112.132,102.069
id18002,building,242,False,False,119.73601946344881,112.132,102.218
id18002,building,31,False,False,88.08148115590626,112.132,123.654
id18002,building,29,False,False,78.6372437034688,112.132,124.499
id18002,building,23,False,False,78.92569939090866,112.132,123.603
id18002,building,25,False,False,69.78538715713218,112.132,121.138
id18002,building,34,False,False,93.71758413662126,112.132,114.909
id18002,building,32,False,False,87.13168333711957,112.132,121.293
